TradingDate,Y1,Y2,Y3,change
2001-10-26,18.236602,13.89596421,1.128258265,23.12828882
2001-10-29,18.26278467,13.86596175,1.1912199,23.15216294
2001-10-30,18.28516325,13.83725764,1.24851547,23.17554429
2001-10-31,18.30361079,13.81007289,1.299843612,23.19851656
2001-11-1,18.31800828,13.78462382,1.344913387,23.22116638
2001-11-2,18.3282429,13.76112115,1.383443567,23.24358116
2001-11-5,18.33420515,13.73976969,1.41516067,23.26584615
2001-11-6,18.33579297,13.7207688,1.439801574,23.28804822
2001-11-7,18.33290867,13.70431099,1.457112301,23.31027226
2001-11-8,18.32545541,13.69058486,1.466842569,23.33259912
2001-11-9,18.31333794,13.67977694,1.46874472,23.35510704
2001-11-12,18.29646782,13.67207343,1.462576395,23.37787676
2001-11-13,18.27476773,13.66765891,1.448105049,23.40099454
2001-11-14,18.24816602,13.66671289,1.425106514,23.4245452
2001-11-15,18.21659523,13.66940953,1.393364101,23.4486104
2001-11-16,18.17999526,13.67591774,1.352670918,23.47327109
2001-11-19,18.13831104,13.68640012,1.302829061,23.49860452
2001-11-20,18.0915,13.70101154,1.243657025,23.52469025
2001-11-21,18.03952279,13.71989725,1.174984194,23.55160012
2001-11-22,17.98235171,13.74319336,1.09665702,23.5794059
2001-11-23,17.91996344,13.77102457,1.008535708,23.60817099
2001-11-26,17.85234552,13.8035053,0.910498182,23.63795638
2001-11-27,17.77949148,13.84073779,0.802438337,23.66881481
2001-11-28,17.70140246,13.88281216,0.684267239,23.70079156
2001-11-29,17.61808825,13.92980642,0.555914162,23.73392493
2001-11-30,17.52956578,13.98178628,0.417325743,23.76824395
2001-12-3,17.4358674,14.03880526,0.268472427,23.80377562
2001-12-4,17.33704405,14.10090039,0.109356658,23.8405459
2001-12-5,17.23315565,14.16808678,-0.059984546,23.87856856
2001-12-6,17.12427941,14.24035881,-0.23947738,23.91785229
2001-12-7,17.01050326,14.31768662,-0.429010175,23.95839265
2001-12-10,16.8919313,14.40001705,-0.628431641,24.00017649
2001-12-11,16.76868271,14.48727214,-0.837549219,24.04317955
2001-12-12,16.64089544,14.57934903,-1.056126725,24.08736896
2001-12-13,16.50872088,14.67611695,-1.283885749,24.13269575
2001-12-14,16.37232838,14.77741764,-1.520504582,24.17909798
2001-12-17,16.23190567,14.88306459,-1.765617946,24.22649954
